Fecha,Equipo,Componente,Aceite Lubricante,nflota,cambioLubricanate,Contenido de agua %,Punto de inflamacion °C,Glicol %,Nitracion A/cm,Oxidación A/cm,Hollín %,Sulfatacion A/cm,Diesel %,N de part >4µm,N° de part >6µm,N° de part>14µm,Código ISO 4406,Viscosidad 100°C cSt(mm2/s),Viscosidad 40°C cSt(mm2/s),TAN mg KOH/g,TBN mg KOH/g,Plata (Ag) ppm,Aluminio (Al) ppm,Bario (Ba) ppm,Boro (B) ppm,Calcio (Ca) ppm,Cromo (Cr) ppm,Cobre (Cu) ppm,Hierro (Fe) ppm,Potasio (K) ppm,Magnesio (Mg) ppm,Molibdeno (Mo) ppm,Sodio (Na) ppm,Níquel (Ni) ppm,Plomo (Pb) ppm,Fósforo (P) ppm,Silicio (Si) ppm,Estaño (Sn) ppm,Titanio (Ti) ppm,Vanadio (V) ppm,Zinc (Zn) ppm,Residuo Ferroso Total mg/kg,Numero Muestra,Numero Registro,Numero Serie Equipo,Criticidad
2024-07-18 00:00:00,KOMATSU 980 E5,MASA DERECHA,MOBIL MOBILTRANS HD 30,RT1,Cambio Aceite,0.62,198,0.46,1,1,1.54,0,0.04,5428,830,953,21/18/16,19.32,115.11,0.5,5,3,8,9,3,164,0,5,23,3,3,7,29,4,1,4,2,6,0,3,41,175,D05429,5429,LAJ674,Normal
2024-07-18 00:00:00,KOMATSU 980 E5,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,G127,Cambio Aceite,0.6,187,0.1,0,2,0.95,1,0.94,9358,2129,584,18/19/14,15.49,81.29,1.55,1,2,0,5,9,469,6,5,10,0,8,3,18,8,3,8,11,2,2,5,70,77,E05430,5430,LAJ329,Normal
2024-07-19 00:00:00,CATERPILLAR 797F,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,G127,Muestreo,0.79,246,0.27,3,4,1.53,1,0.91,9652,1122,462,20/18/13,17.58,86.57,1.67,0,4,0,4,5,745,2,8,79,8,9,2,22,0,1,3,1,5,6,4,48,1,D05431,5431,LAJ528,Normal
2024-07-19 00:00:00,CATERPILLAR 988H,MOTOR,MOBIL DELVAC 15W40,513,Cambio Aceite,0.33,235,0.1,4,4,1.91,3,0.03,1375,2641,255,20/18/14,15.82,86.74,2.84,9,4,17,0,2,232,7,27,181,3,3,1,24,1,4,4,22,8,5,4,73,255,C05432,5432,LAJ286,Atencion
2024-07-19 00:00:00,CATERPILLAR 988H,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,513,Cambio Aceite,0.16,206,0.12,1,1,0.3,1,0.32,1039,2165,808,18/16/16,11.24,85.41,1.78,4,0,2,9,0,625,5,12,19,0,9,8,22,0,2,0,8,3,5,5,55,168,E05433,5433,LAJ039,Normal
2024-07-19 00:00:00,KOMATSU 980 E5,MOTOR,MOBIL DELVAC 15W40,G129,Muestreo,0.05,209,0.12,0,3,1.39,1,0.46,9295,4248,810,20/16/15,13.27,110.92,3.35,8,4,23,9,9,154,1,31,255,8,8,5,14,8,6,2,38,9,2,4,72,520,C05434,5434,LAJ053,Critico
2024-07-19 00:00:00,KOMATSU 980 E5,MOTOR,MOBIL DELVAC 15W40,915,Muestreo,0.5,243,0.18,2,1,1.47,1,0.43,8127,4964,626,18/19/15,16.01,101.54,0.16,8,2,7,3,2,543,6,11,57,8,5,7,2,9,4,4,6,7,6,1,19,25,D05435,5435,LAJ245,Normal
2024-07-20 00:00:00,KOMATSU 950 E3,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,513,Cambio Aceite,0.71,208,0.45,0,3,0.43,4,0.81,5619,1131,679,21/17/15,10.17,100.83,0.98,3,4,3,4,2,406,6,3,48,7,5,3,26,7,3,7,8,6,6,5,64,154,E05436,5436,LAJ503,Normal
2024-07-20 00:00:00,KOMATSU 960 E2-K,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,511,Cambio Aceite,0.11,184,0.21,0,3,0.37,0,0.82,7539,4379,563,18/18/15,19.84,108.27,1.19,1,3,5,7,0,403,4,8,85,9,1,6,13,2,2,1,12,1,7,1,91,103,E05437,5437,LAJ177,Normal
2024-07-20 00:00:00,KOMATSU 950 E3,MOTOR,MOBIL DELVAC 15W40,914,Muestreo,0.91,196,0.31,0,0,1.01,3,0.83,7031,2504,883,19/17/14,18.86,95.03,1.89,0,3,9,2,1,905,1,11,94,8,7,3,5,2,9,6,0,9,9,7,24,2,D05438,5438,LAJ548,Normal
2024-07-20 00:00:00,CAEX,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,G126,Muestreo,0.03,181,0.3,4,2,1.86,3,0.29,3044,987,203,19/17/14,10.3,109.62,0.07,1,1,0,3,2,121,2,6,31,5,0,5,7,3,1,4,0,5,2,8,52,139,D05439,5439,LAJ878,Normal
2024-07-20 00:00:00,KOMATSU 930E-4SE,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,RT2,Cambio Aceite,0.12,182,0.34,3,4,1.14,3,0.06,5462,1471,713,20/17/15,16.75,88.79,3.25,1,4,29,5,7,692,8,34,270,9,0,3,18,9,7,1,39,0,5,2,72,524,C05440,5440,LAJ768,Critico
2024-07-21 00:00:00,CATERPILLAR 988H,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,G127,Muestreo,0.22,234,0.04,3,0,0.41,3,0.32,6099,894,562,18/17/16,12.41,85.94,1.17,5,4,6,4,6,557,9,13,43,6,0,7,16,6,1,5,3,2,7,5,50,90,E05441,5441,LAJ347,Normal
2024-07-21 00:00:00,CAEX,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,RT3,Cambio Aceite,0.8,244,0.32,4,4,1.32,0,0.3,9636,4912,168,18/18/14,18.46,114.24,1.77,3,0,7,1,2,548,4,3,3,8,6,2,6,2,4,5,13,6,9,4,11,131,C05442,5442,LAJ229,Normal
2024-07-21 00:00:00,KOMATSU 930 E3,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,G127,Cambio Aceite,0.36,193,0.23,0,3,0.18,3,0.97,3633,2033,346,20/18/15,16.82,102.91,0.67,0,4,8,0,4,558,6,11,14,6,2,9,15,9,5,7,0,8,5,9,0,31,A05443,5443,LAJ004,Normal
2024-07-21 00:00:00,KOMATSU 950 E3,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,RT2,Muestreo,0.94,249,0.49,2,0,0.96,1,0.98,5596,4349,513,18/16/14,17.83,119.46,1.82,4,0,0,3,6,420,2,7,57,4,2,3,21,0,4,1,12,2,3,8,52,15,C05444,5444,LAJ603,Normal
2024-07-21 00:00:00,KOMATSU 930E-4SE,MOTOR TRACCION DER,MOBIL SHC GEAR 680,RT2,Cambio Aceite,0.1,234,0.1,4,0,0.28,0,0.28,9409,1143,168,18/17/15,18.57,90.41,0.56,3,1,4,8,3,257,9,3,1,0,7,9,29,1,1,4,4,2,9,7,29,189,D05445,5445,LAJ309,Normal
2024-07-22 00:00:00,CATERPILLAR 988H,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT3,Cambio Aceite,0.84,222,0.43,1,3,0.06,4,0.52,4367,4170,288,18/18/14,18.27,112.38,3.77,3,0,26,3,4,509,5,37,212,5,4,1,5,2,3,2,39,2,4,3,53,578,B05446,5446,LAJ157,Critico
2024-07-22 00:00:00,KOMATSU 930E-4SE,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,G127,Cambio Aceite,0.77,247,0.16,2,4,0.07,0,0.36,4848,2286,381,19/16/14,11.61,86.5,1.71,1,1,5,1,5,29,4,3,27,6,9,5,15,7,1,6,10,4,3,6,57,185,A05447,5447,LAJ221,Normal
2024-07-22 00:00:00,KOMATSU 930 E4,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,515,Muestreo,0.91,217,0.35,2,2,0.52,4,0.92,2241,1659,871,19/16/16,15.79,98.33,1.76,2,4,3,1,4,753,5,9,59,5,5,4,1,4,3,0,8,1,3,5,90,189,E05448,5448,LAJ018,Normal
2024-07-22 00:00:00,KOMATSU 930 E4,MOTOR TRACCION DER,MOBIL SHC GEAR 680,G126,Cambio Aceite,0.78,230,0.19,0,4,0.59,3,0.97,7332,834,445,18/19/16,11.71,97.05,1.85,0,2,7,3,1,209,4,8,47,2,9,0,27,9,2,3,9,9,1,9,25,185,E05449,5449,LAJ672,Normal
2024-07-22 00:00:00,CATERPILLAR 24M,MOTOR,MOBIL DELVAC 15W40,G126,Cambio Aceite,0.88,238,0.25,3,3,1.52,1,0.14,6231,1207,133,19/17/14,10.74,89.36,1.5,3,1,6,0,2,491,2,7,88,1,9,3,12,4,0,4,0,5,6,4,8,110,E05450,5450,LAJ802,Normal
2024-07-23 00:00:00,KOMATSU 980 E5,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,515,Cambio Aceite,0.88,184,0.15,1,2,1.38,4,0.05,5280,4594,134,20/19/16,16.31,98.11,1.03,4,2,5,5,4,85,5,9,80,5,9,0,8,3,4,4,0,2,9,8,22,164,E05451,5451,LAJ961,Normal
2024-07-23 00:00:00,KOMATSU 960 E2-K,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,G127,Cambio Aceite,0.04,226,0.46,4,1,1.84,1,0.16,8776,686,447,19/18/14,15.79,116.84,0.54,2,0,5,3,3,798,5,1,83,1,3,9,0,8,4,0,1,4,7,2,34,68,E05452,5452,LAJ986,Normal
2024-07-23 00:00:00,KOMATSU 950 E3,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,RT3,Cambio Aceite,0.93,228,0.07,2,2,0.76,1,0.48,5683,1376,457,21/16/15,17.67,114.48,0.86,9,2,5,3,0,64,7,14,70,4,0,9,22,2,0,7,11,6,4,3,10,3,E05453,5453,LAJ712,Normal
2024-07-23 00:00:00,CATERPILLAR 988H,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,911,Cambio Aceite,0.17,207,0.19,3,1,1.34,1,0.27,9164,4319,152,18/16/14,15.47,87.16,1.72,1,0,2,5,6,602,8,8,37,1,7,6,11,5,6,5,2,0,9,4,57,176,C05454,5454,LAJ648,Normal
2024-07-23 00:00:00,KOMATSU 930-E4,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,913,Cambio Aceite,0.32,212,0.19,1,2,0.1,3,0.56,6312,2290,491,21/18/14,13.94,99.14,1.88,5,4,3,9,4,504,1,10,35,2,1,0,7,6,4,0,0,3,9,2,91,194,B05455,5455,LAJ192,Normal
2024-07-24 00:00:00,CATERPILLAR 24M,MANDO FINAL,MOBIL MOBILTRANS HD 30,G127,Muestreo,0.99,186,0.12,0,2,0.59,4,0.9,2689,1616,717,18/19/16,15.98,99.27,0.79,4,4,6,1,6,64,4,8,50,9,4,0,15,4,3,0,2,2,6,9,48,194,A05456,5456,LAJ028,Normal
2024-07-24 00:00:00,KOMATSU 960 E2-K,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,911,Cambio Aceite,0.64,240,0.33,4,3,1.02,0,0.35,6200,4736,390,20/18/14,13.99,106.38,3.41,0,0,28,0,9,69,1,46,253,7,3,5,1,9,7,5,33,7,1,3,91,568,E05457,5457,LAJ847,Critico
2024-07-24 00:00:00,KOMATSU 930E-4SE,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,RT4,Cambio Aceite,0.62,248,0.05,4,3,0.23,1,0.51,4269,3424,183,20/17/14,11.21,113.41,1.14,2,3,3,1,9,234,2,13,78,8,0,8,17,4,8,4,7,7,4,2,16,116,C05458,5458,LAJ731,Normal
2024-07-24 00:00:00,KOMATSU 950 E4,SISTEMA HIDRAULICO,MOBIL DTE 24,G128,Cambio Aceite,0.27,187,0.25,1,2,0.6,3,0.57,4909,3067,918,21/17/13,10.83,109.19,1.94,5,4,8,9,8,191,8,3,11,7,4,7,20,9,5,2,1,2,2,7,33,26,B05459,5459,LAJ090,Normal
2024-07-24 00:00:00,KOMATSU 930 E4,MOTOR,MOBIL DELVAC 15W40,515,Cambio Aceite,0.44,240,0.19,2,1,0.55,4,0.49,3444,4825,991,21/16/15,12.08,116.72,1.28,7,2,8,7,3,902,2,8,47,8,4,8,16,0,7,4,9,4,9,9,83,23,B05460,5460,LAJ000,Normal
2024-07-25 00:00:00,KOMATSU 930-E4,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT1,Cambio Aceite,0.27,207,0.44,0,0,1.15,4,0.37,7366,730,275,21/16/15,17.39,105.54,1.4,3,0,6,4,3,890,2,10,35,4,2,5,14,9,2,5,5,3,6,0,83,58,C05461,5461,LAJ929,Normal
2024-07-25 00:00:00,CATERPILLAR 797F,SISTEMA HIDRAULICO,MOBIL DTE 24,RT2,Cambio Aceite,0.52,208,0.13,2,3,1.2,1,0.64,8135,4247,173,21/16/14,12.49,107.82,0.78,4,2,6,2,9,4,7,10,94,8,4,0,3,3,0,6,1,5,3,3,58,31,C05462,5462,LAJ142,Normal
2024-07-25 00:00:00,KOMATSU 930 E5,MANDO FINAL,MOBIL MOBILTRANS HD 30,913,Cambio Aceite,0.15,183,0.31,4,1,1.49,4,0.83,1068,2238,935,19/17/16,16.55,106.38,1.7,9,0,6,2,5,320,7,2,77,0,5,8,14,8,2,1,5,6,4,1,61,117,B05463,5463,LAJ953,Normal
2024-07-25 00:00:00,KOMATSU 930E-4SE,MOTOR,MOBIL DELVAC 15W40,913,Cambio Aceite,0.58,192,0.41,2,2,0.37,4,0.48,9015,3014,144,20/17/13,15.8,83.14,2.36,9,0,14,3,2,390,1,16,179,0,9,2,21,4,4,0,19,7,2,8,38,284,A05464,5464,LAJ913,Atencion
2024-07-25 00:00:00,KOMATSU 930-E4,MASA DERECHA,MOBIL MOBILTRANS HD 30,RT1,Cambio Aceite,0.9,182,0.41,3,4,1.14,0,0.98,6460,1170,230,19/17/16,17.76,101.48,1.92,1,2,0,5,6,632,6,7,32,8,7,7,24,0,0,6,5,9,6,2,69,162,E05465,5465,LAJ599,Normal
2024-07-26 00:00:00,KOMATSU 930 E3,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,911,Muestreo,0.34,190,0.34,3,1,1.74,2,0.79,8479,4768,246,20/16/13,12.4,96.74,1.57,9,3,2,5,4,428,9,5,76,6,1,2,5,7,5,1,10,6,9,0,94,154,A05466,5466,LAJ947,Normal
2024-07-26 00:00:00,KOMATSU 980 E5,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,513,Cambio Aceite,0.12,203,0.35,0,2,0.53,0,0.34,3879,3811,401,21/17/16,15.6,111.68,0.61,7,2,7,6,2,560,1,9,5,3,2,5,0,2,0,0,6,6,1,7,77,16,E05467,5467,LAJ993,Normal
2024-07-26 00:00:00,KOMATSU 930 E3,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,513,Muestreo,0.34,180,0.02,2,0,0.03,0,0.26,3376,3033,457,21/17/15,14.51,89.95,2.98,4,0,15,2,1,558,5,28,124,5,7,8,23,7,4,3,24,2,4,6,96,212,D05468,5468,LAJ085,Atencion
2024-07-26 00:00:00,KOMATSU 930 E4,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,G126,Muestreo,0.2,223,0.19,1,0,0.59,0,0.41,3407,3612,304,18/19/16,19.5,86.57,0.13,6,2,4,6,6,475,3,0,5,0,6,5,6,3,4,5,0,9,6,7,68,3,A05469,5469,LAJ934,Normal
2024-07-26 00:00:00,CAEX,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,RT2,Muestreo,0.46,200,0.01,0,0,1.59,4,0.84,4797,4705,994,18/17/13,14.9,95.96,2.68,2,3,12,1,0,873,2,23,117,8,7,6,28,0,8,4,22,2,5,3,42,426,A05470,5470,LAJ547,Atencion
2024-07-27 00:00:00,KOMATSU 950 E3,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,RT3,Cambio Aceite,0.19,243,0.26,4,3,0.82,3,0.99,9192,921,772,20/18/14,14.23,85.12,3.74,6,4,20,4,7,793,0,38,292,0,3,7,20,2,1,0,40,3,6,1,50,530,D05471,5471,LAJ205,Critico
2024-07-27 00:00:00,CATERPILLAR 988H,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,RT2,Cambio Aceite,0.74,200,0.32,0,3,1.95,4,0.67,9595,3999,959,20/19/16,19.8,85.98,1.18,3,2,5,9,8,23,9,13,51,2,4,3,21,7,9,7,4,7,5,7,24,87,C05472,5472,LAJ323,Normal
2024-07-27 00:00:00,CATERPILLAR 24M,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,RT3,Cambio Aceite,0.51,249,0.37,3,1,0.88,1,0.82,5285,3509,373,20/16/15,13.47,84.78,1.47,0,4,9,5,7,722,0,11,68,6,3,1,24,5,3,7,10,7,3,2,80,157,B05473,5473,LAJ597,Normal
2024-07-27 00:00:00,KOMATSU 950 E4,MOTOR TRACCION DER,MOBIL SHC GEAR 680,RT4,Muestreo,0.12,244,0.08,0,4,1.3,2,0.68,1703,4628,109,20/17/16,15.24,96.93,3.79,1,2,28,7,1,910,3,32,247,9,4,1,20,6,4,0,31,6,0,9,57,507,A05474,5474,LAJ820,Critico
2024-07-27 00:00:00,KOMATSU 950 E4,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,511,Muestreo,0.91,210,0.5,1,2,0.6,0,0.49,7014,3569,376,18/16/16,16.58,89.15,0.44,3,0,0,1,8,751,9,14,52,8,3,9,0,1,4,7,11,0,9,6,2,181,E05475,5475,LAJ439,Normal
2024-07-28 00:00:00,CATERPILLAR 797F,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT2,Cambio Aceite,0.08,245,0.23,0,3,0.36,0,0.93,4854,2504,733,18/19/15,17.72,84.4,3.61,4,3,22,1,5,154,9,30,224,7,3,3,4,7,9,1,34,7,7,8,10,521,A05476,5476,LAJ366,Critico
2024-07-28 00:00:00,KOMATSU 930 E3,MOTOR,MOBIL DELVAC 15W40,913,Cambio Aceite,0.55,197,0.31,1,3,1.25,4,0.83,7236,2437,423,21/19/15,10.24,85.38,2.31,4,0,11,5,4,772,9,29,149,3,9,2,18,4,9,4,17,7,9,9,54,293,D05477,5477,LAJ048,Atencion
2024-07-28 00:00:00,CATERPILLAR 988H,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,915,Cambio Aceite,0.99,189,0.24,2,3,0.22,3,0.65,6008,3859,135,19/16/15,17.41,89.21,1.05,7,2,3,8,7,67,3,0,41,2,2,0,13,0,9,3,2,1,9,8,91,190,E05478,5478,LAJ849,Normal
2024-07-28 00:00:00,CATERPILLAR 988H,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,G127,Cambio Aceite,0.96,242,0.1,3,1,0.18,2,1.0,5821,3336,492,19/17/14,15.43,107.35,2.71,3,1,15,3,1,933,1,26,130,2,1,7,18,9,1,2,15,3,9,2,73,285,D05479,5479,LAJ822,Atencion
2024-07-28 00:00:00,KOMATSU 960 E2-K,MANDO FINAL,MOBIL MOBILTRANS HD 30,513,Muestreo,0.02,194,0.16,4,1,1.17,2,0.26,8254,3377,360,20/16/13,11.72,87.15,0.41,8,4,3,9,7,885,8,13,79,4,0,4,23,9,9,9,6,5,5,9,92,123,D05480,5480,LAJ450,Normal
2024-07-29 00:00:00,CATERPILLAR 797F,MOTOR,MOBIL DELVAC 15W40,512,Cambio Aceite,0.36,208,0.08,0,2,0.53,4,0.2,6977,530,426,21/18/16,13.45,90.16,1.66,6,4,8,5,8,523,1,12,79,4,0,0,23,7,2,5,8,7,3,2,92,29,A05481,5481,LAJ658,Normal
2024-07-29 00:00:00,CAEX,MASA DERECHA,MOBIL MOBILTRANS HD 30,513,Muestreo,0.88,190,0.04,2,2,0.0,3,0.29,5169,3873,424,21/18/13,15.44,90.41,3.56,0,0,26,7,6,835,6,33,259,1,9,4,9,6,0,5,49,4,9,1,63,519,B05482,5482,LAJ524,Critico
2024-07-29 00:00:00,KOMATSU 930E-4SE,MANDO FINAL,MOBIL MOBILTRANS HD 30,RT1,Cambio Aceite,0.22,183,0.06,0,1,0.97,4,0.97,5471,1972,167,18/16/13,16.36,96.4,1.14,2,4,0,4,4,559,6,0,86,6,5,3,21,9,9,5,3,9,3,7,45,155,D05483,5483,LAJ035,Normal
2024-07-29 00:00:00,KOMATSU 930 E3,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT1,Muestreo,0.21,192,0.42,2,2,0.51,4,0.0,7479,1052,456,21/18/16,17.29,117.85,1.58,9,0,4,6,8,884,7,13,4,7,4,0,24,4,4,1,9,1,6,8,47,32,D05484,5484,LAJ430,Normal
2024-07-29 00:00:00,KOMATSU 930 E5,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,915,Cambio Aceite,0.88,211,0.17,0,4,0.22,1,0.13,8280,1327,871,20/16/16,13.48,103.24,3.63,2,3,27,2,6,397,2,49,235,9,3,1,16,4,5,0,41,5,0,0,59,545,C05485,5485,LAJ136,Critico
2024-07-30 00:00:00,KOMATSU 950 E4,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT3,Muestreo,0.0,184,0.26,0,2,0.89,3,0.81,4738,4736,856,19/19/13,18.54,119.44,2.04,1,2,19,8,4,574,1,28,106,6,6,1,15,1,6,7,16,4,8,5,3,437,A05486,5486,LAJ140,Atencion
2024-07-30 00:00:00,CATERPILLAR 988H,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,G129,Cambio Aceite,0.0,189,0.33,3,2,0.04,2,0.97,7883,3202,585,21/19/13,11.23,107.37,1.55,4,3,4,1,5,710,5,4,63,4,5,8,17,6,6,6,8,9,6,4,95,23,B05487,5487,LAJ408,Normal
2024-07-30 00:00:00,KOMATSU 930 E5,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,RT2,Muestreo,0.38,215,0.11,0,1,0.77,3,0.16,2248,1337,426,19/17/13,14.38,116.67,0.79,7,2,4,7,5,465,8,3,33,7,1,2,28,0,9,9,12,5,6,5,47,73,A05488,5488,LAJ367,Normal
2024-07-30 00:00:00,CATERPILLAR 797F,SISTEMA HIDRAULICO,MOBIL DTE 24,RT2,Cambio Aceite,0.21,202,0.12,2,2,1.87,2,0.12,8598,1994,695,18/18/14,10.16,103.14,1.4,6,3,3,6,9,89,8,0,46,5,1,7,21,3,7,7,3,2,9,6,13,163,C05489,5489,LAJ749,Normal
2024-07-30 00:00:00,CAEX,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT1,Cambio Aceite,0.85,184,0.21,4,4,1.42,3,0.44,5039,3934,534,18/19/13,15.09,99.57,1.98,0,0,3,2,2,632,1,11,68,3,4,9,29,8,1,3,8,3,8,3,47,5,D05490,5490,LAJ611,Normal
2024-07-31 00:00:00,KOMATSU 930 E5,MOTOR TRACCION DER,MOBIL SHC GEAR 680,913,Cambio Aceite,0.8,232,0.09,3,1,0.94,3,0.56,8955,3040,551,19/16/13,12.96,117.27,0.31,7,2,8,4,1,316,5,10,29,0,1,2,29,0,1,4,0,3,3,6,79,87,B05491,5491,LAJ634,Normal
2024-07-31 00:00:00,KOMATSU 930 E3,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,RT3,Cambio Aceite,0.61,228,0.49,1,1,1.33,3,0.4,5899,867,957,20/18/15,17.97,118.18,3.84,0,3,21,7,4,289,8,32,280,0,2,8,21,0,7,9,30,1,0,4,54,576,B05492,5492,LAJ021,Critico
2024-07-31 00:00:00,KOMATSU 930 E3,MOTOR,MOBIL DELVAC 15W40,G126,Cambio Aceite,0.97,184,0.15,2,2,1.96,2,0.35,5495,1166,263,18/18/14,12.2,90.98,0.69,7,0,4,6,5,171,0,0,12,1,7,5,12,8,0,5,11,4,8,8,54,131,E05493,5493,LAJ595,Normal
2024-07-31 00:00:00,CATERPILLAR 797F,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,912,Cambio Aceite,0.22,182,0.12,1,1,1.32,2,0.87,5202,1156,792,18/19/13,18.27,111.92,2.36,1,2,15,2,8,897,3,17,116,8,0,7,6,5,8,5,16,2,6,6,59,379,C05494,5494,LAJ532,Atencion
2024-07-31 00:00:00,KOMATSU 980 E5,MANDO FINAL,MOBIL MOBILTRANS HD 30,G127,Cambio Aceite,0.89,230,0.45,0,4,0.05,0,0.38,1885,2814,251,19/17/16,11.87,83.15,1.18,4,4,3,8,6,526,9,10,3,7,5,5,20,0,2,3,7,3,5,4,26,30,E05495,5495,LAJ702,Normal
2024-08-01 00:00:00,KOMATSU 950 E3,MASA DERECHA,MOBIL MOBILTRANS HD 30,913,Cambio Aceite,0.78,223,0.26,2,0,0.04,4,0.08,9144,4031,253,18/19/15,11.28,113.31,1.34,1,2,3,9,8,989,1,1,47,4,1,9,8,0,8,0,14,4,9,2,99,113,E05496,5496,LAJ051,Normal
2024-08-01 00:00:00,KOMATSU 930 E3,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,RT4,Muestreo,0.09,244,0.38,1,2,1.04,4,0.67,2552,3761,906,21/16/15,14.88,93.62,1.55,3,4,0,8,8,198,5,13,49,4,9,9,27,6,0,4,1,5,4,9,97,5,B05497,5497,LAJ604,Normal
2024-08-01 00:00:00,CATERPILLAR 24M,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,511,Muestreo,0.4,241,0.21,2,4,1.97,2,0.29,6588,1810,879,19/16/14,14.38,93.69,0.64,8,2,0,9,4,458,4,2,5,9,7,5,19,5,3,0,4,6,9,6,35,158,E05498,5498,LAJ973,Normal
2024-08-01 00:00:00,KOMATSU 960 E2-K,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,G126,Muestreo,0.64,207,0.12,4,4,1.26,2,0.02,6543,1861,380,21/16/15,10.28,114.21,0.65,2,4,5,7,3,441,8,13,53,1,7,4,13,5,3,6,10,4,6,3,34,116,E05499,5499,LAJ148,Normal
2024-08-01 00:00:00,CATERPILLAR 988H,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,G129,Cambio Aceite,0.06,210,0.02,2,3,0.2,0,0.39,8011,2481,285,19/19/13,18.54,117.59,3.62,5,1,24,4,4,427,6,44,215,0,9,1,20,5,2,5,45,3,7,9,56,579,A05500,5500,LAJ846,Critico
2024-08-02 00:00:00,KOMATSU 980 E5,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,912,Muestreo,0.57,249,0.31,4,0,0.08,2,0.3,2059,3251,977,19/18/15,15.12,97.33,1.07,9,4,8,6,2,338,0,10,61,7,4,6,21,7,1,5,4,8,5,9,45,32,B05501,5501,LAJ817,Normal
2024-08-02 00:00:00,CATERPILLAR 797F,MOTOR TRACCION DER,MOBIL SHC GEAR 680,G129,Muestreo,0.13,185,0.2,0,0,1.96,0,0.47,8820,4560,375,19/18/15,19.3,118.2,2.32,5,0,12,7,5,306,4,24,186,0,7,9,20,1,5,0,15,8,7,3,72,245,B05502,5502,LAJ384,Atencion
2024-08-02 00:00:00,KOMATSU 950 E4,MOTOR,MOBIL DELVAC 15W40,914,Cambio Aceite,0.86,188,0.44,0,2,0.46,0,0.2,3888,898,950,21/17/14,16.38,80.68,2.54,5,0,19,7,1,205,9,27,159,8,1,6,23,8,0,1,21,7,6,8,53,222,B05503,5503,LAJ209,Atencion
2024-08-02 00:00:00,CATERPILLAR 988H,MOTOR,MOBIL DELVAC 15W40,913,Cambio Aceite,0.74,196,0.29,4,3,1.59,3,0.91,4651,1283,935,21/17/16,13.0,98.91,0.73,3,4,9,0,4,753,5,10,80,9,3,6,8,8,9,3,13,3,6,1,93,54,C05504,5504,LAJ112,Normal
